vehicle_type_encoded,vehicle_km,vehicle_km_log,transport_private,transport_public,transport_walk/bicycle,flight_freq_score,heating_carbon_factor,electronic_hours_total,electronic_hours_weighted,energy_efficiency_score,diet_carbon_factor,grocery_bill,grocery_bill_log,new_clothes_monthly,clothes_consumption_score,shower_freq_score,recycling_types_count,recycles_any,recycles_paper,recycles_plastic,recycles_glass,recycles_metal,weekly_waste_volume,monthly_waste_score,cooking_appliance_count,energy_intensive_appliances,social_activity_score,body_type_normal,body_type_obese,body_type_overweight,body_type_underweight,is_male,is_female,carbon_emission,vehicle_km_type_interaction,diet_grocery_interaction,lifestyle_composite
3,3309,8.104703468371108,True,False,False,0,0.5,28,32.0,1.0,1.0,221,5.402677381872279,16,3.0,4,1,1,1,0,0,0,50,200,1,0,2,False,True,False,False,1,0,1856,9927,2.21,7.333333333333333
3,2623,7.8724551500639794,True,False,False,0,0.3,32,42.0,0.0,2.0,230,5.442417710521793,31,4.0,3,2,1,0,0,1,1,20,80,1,0,3,False,True,False,False,1,0,2197,7869,4.6,12.333333333333334
2,7915,8.976641306722456,True,False,False,5,0.5,33,40.5,0.5,2.5,295,5.69035945432406,10,2.0,4,2,1,1,1,0,0,20,80,2,1,3,False,True,False,False,0,1,4281,15830,7.375,5.666666666666667
5,8897,9.093581811365986,True,False,False,3,0.5,41,49.5,1.0,1.0,177,5.181783550292085,3,1.0,1,1,1,0,0,1,0,15,60,3,3,2,False,False,False,True,1,0,3480,44485,1.77,2.0
0,19,2.995732273553991,False,False,True,0,0.4,29,40.0,0.5,1.5,189,5.247024072160486,36,4.0,4,3,1,1,0,1,1,10,40,3,1,3,False,False,False,True,0,1,953,0,2.835,14.333333333333334
4,3662,8.206037762778815,True,False,False,3,0.4,30,34.5,1.0,2.5,174,5.1647859739235145,44,4.0,2,2,1,0,1,0,1,10,40,3,2,3,False,False,False,True,1,0,2046,14648,4.35,16.333333333333332
1,611,6.416732282512326,True,False,False,0,0.8,17,23.0,0.5,1.0,193,5.267858159063328,37,4.0,4,3,1,0,1,1,1,120,480,5,3,1,False,True,False,False,1,0,2521,611,1.93,14.0
0,1431,7.266827347520591,False,True,False,5,0.3,4,4.5,1.0,2.5,238,5.476463551931511,33,4.0,4,1,1,1,0,0,0,120,480,3,3,1,False,False,True,False,1,0,3551,0,5.95,12.666666666666666
0,1978,7.590346945602565,False,True,False,0,0.3,25,32.0,1.0,2.0,101,4.624972813284271,36,4.0,4,2,1,1,1,0,0,30,120,2,2,2,True,False,False,False,1,0,1459,0,2.02,14.0
0,92,4.532599493153256,False,False,True,5,0.5,26,30.0,0.0,1.0,99,4.605170185988092,29,4.0,2,1,1,0,0,1,0,60,240,4,2,2,False,False,False,True,1,0,2492,0,0.99,11.0
0,82,4.418840607796598,False,False,True,3,0.8,26,31.0,0.0,2.5,50,3.9318256327243257,23,4.0,2,2,1,0,0,1,1,20,80,5,3,3,False,True,False,False,1,0,2411,0,1.25,9.333333333333334
0,1851,7.524021415206125,False,True,False,5,0.8,35,42.5,1.0,2.0,71,4.276666119016055,0,0.0,2,3,1,1,1,1,0,140,560,1,0,1,False,True,False,False,0,1,2761,0,1.42,1.0
0,1224,7.110696122978827,False,True,False,1,0.3,16,19.5,0.5,1.5,232,5.4510384535657,26,4.0,4,2,1,0,1,0,1,90,360,5,3,2,False,False,False,True,0,1,1500,0,3.48,10.666666666666666
4,8219,9.014325488050225,True,False,False,0,0.3,23,32.0,0.5,2.0,247,5.5134287461649825,2,1.0,3,1,1,0,0,1,0,150,600,2,1,2,False,False,True,False,1,0,1708,32876,4.94,2.3333333333333335
0,1390,7.237778191923443,False,True,False,0,0.8,26,35.5,0.0,2.5,222,5.407171771460119,2,1.0,1,1,1,0,0,0,1,120,480,3,2,2,False,True,False,False,0,1,1717,0,5.55,1.6666666666666667
0,434,6.075346031088684,False,True,False,3,0.3,37,48.5,0.0,1.0,61,4.127134385045092,41,4.0,1,2,1,1,1,0,0,10,40,3,1,2,False,False,True,False,1,0,2135,0,0.61,14.666666666666666
3,7460,8.917444732471514,True,False,False,0,0.3,25,27.5,0.5,1.0,137,4.927253685157205,11,3.0,1,2,1,1,1,0,0,30,120,2,2,2,False,False,False,True,1,0,2042,22380,1.37,4.666666666666667
0,15,2.772588722239781,False,False,True,1,0.3,38,48.0,0.5,1.0,157,5.062595033026967,50,4.0,3,2,1,1,0,0,1,5,20,2,2,1,True,False,False,False,0,1,1221,0,1.57,18.0
2,4686,8.452547997922705,True,False,False,5,0.4,2,2.0,0.0,1.5,174,5.1647859739235145,47,4.0,1,3,1,1,1,1,0,60,240,1,0,1,False,False,False,True,1,0,3473,9372,2.61,16.333333333333332
0,88,4.48863636973214,False,False,True,0,0.5,33,39.0,0.5,1.5,214,5.3706380281276624,39,4.0,2,3,1,0,1,1,1,100,400,2,1,3,True,False,False,False,0,1,1378,0,3.21,14.666666666666666
0,40,3.713572066704308,False,False,True,5,0.5,23,33.5,1.0,2.0,214,5.3706380281276624,43,4.0,1,3,1,1,1,0,1,60,240,3,2,2,True,False,False,False,0,1,2135,0,4.28,15.333333333333334
0,56,4.04305126783455,False,False,True,0,0.3,31,36.5,0.0,2.0,66,4.204692619390966,49,4.0,3,2,1,1,0,1,0,30,120,1,1,1,True,False,False,False,1,0,1464,0,1.32,17.666666666666668
0,14,2.70805020110221,False,False,True,5,0.8,44,55.0,1.0,1.0,123,4.820281565605037,2,1.0,1,2,1,0,1,0,1,180,720,3,1,2,False,False,True,False,0,1,2816,0,1.23,1.6666666666666667
0,108,4.6913478822291435,False,True,False,5,0.3,28,36.5,0.0,1.0,105,4.663439094112067,19,3.0,1,2,1,1,1,0,0,10,40,1,0,2,True,False,False,False,1,0,2210,0,1.05,7.333333333333333
4,5168,8.550434525196039,True,False,False,0,0.4,18,18.5,0.0,2.5,125,4.836281906951478,40,4.0,1,2,1,1,1,0,0,15,60,2,1,3,False,True,False,False,0,1,1552,20672,3.125,14.666666666666666
1,672,6.511745329644728,True,False,False,3,0.8,42,54.0,0.0,1.0,280,5.638354669333745,34,4.0,3,3,1,1,1,0,1,15,60,1,0,1,True,False,False,False,1,0,2406,672,2.8,12.666666666666666
0,94,4.553876891600541,False,False,True,5,0.4,39,47.5,0.5,1.0,238,5.476463551931511,21,4.0,1,1,1,0,0,0,1,90,360,5,3,2,False,True,False,False,0,1,3004,0,2.38,8.0
1,3114,8.043984431221553,True,False,False,1,0.3,24,31.0,0.5,1.5,270,5.602118820879701,5,1.0,2,1,1,1,0,0,0,60,240,5,3,2,False,True,False,False,0,1,2540,3114,4.05,3.0
5,7134,8.872767529910936,True,False,False,1,0.4,10,12.5,1.0,1.5,80,4.394449154672439,8,2.0,4,3,1,1,1,0,1,60,240,2,1,1,True,False,False,False,0,1,2424,35670,1.2,4.333333333333333
2,8609,9.060679597421776,True,False,False,1,0.8,26,29.0,1.0,1.0,276,5.6240175061873385,14,3.0,3,2,1,1,1,0,0,180,720,1,1,2,False,False,True,False,0,1,4000,17218,2.76,6.333333333333333
0,852,6.748759547491679,False,True,False,0,0.4,26,34.0,0.0,2.5,210,5.351858133476067,32,4.0,1,2,1,1,0,0,1,30,120,3,1,3,True,False,False,False,0,1,1288,0,5.25,12.0
0,1673,7.422971251049421,False,True,False,1,0.4,30,38.0,1.0,1.5,270,5.602118820879701,50,4.0,1,3,1,1,0,1,1,60,240,3,3,1,False,True,False,False,1,0,2317,0,4.05,17.333333333333332
0,1564,7.355641102974253,False,True,False,5,0.8,24,28.5,1.0,1.5,152,5.030437921392435,17,3.0,3,3,1,0,1,1,1,140,560,0,0,3,True,False,False,False,0,1,2730,0,2.28,7.666666666666667
0,74,4.31748811353631,False,False,True,1,0.3,25,26.5,1.0,1.0,247,5.5134287461649825,17,3.0,3,1,1,0,0,1,0,35,140,1,0,3,True,False,False,False,0,1,1371,0,2.47,7.666666666666667
1,2885,7.9676267393338165,True,False,False,1,0.4,24,25.5,0.5,2.5,145,4.983606621708336,33,4.0,2,2,1,0,1,1,0,20,80,3,2,2,True,False,False,False,0,1,2349,2885,3.625,12.333333333333334
1,8130,9.003439196207838,True,False,False,1,0.4,7,10.5,0.5,1.0,260,5.564520407322694,27,4.0,4,2,1,0,1,0,1,140,560,1,1,1,True,False,False,False,1,0,4536,8130,2.6,10.666666666666666
0,228,5.43372200355424,False,True,False,5,0.3,19,20.0,0.0,1.5,283,5.648974238161206,40,4.0,4,3,1,0,1,1,1,90,360,3,1,3,False,False,True,False,0,1,2987,0,4.245,15.666666666666666
0,1162,7.0587581525186645,False,True,False,0,0.3,8,8.5,0.5,1.5,277,5.627621113690637,20,3.0,3,2,1,1,0,0,1,40,160,2,1,2,True,False,False,False,0,1,1039,0,4.155,8.333333333333334
0,71,4.276666119016055,False,True,False,0,0.3,22,27.0,0.0,2.0,203,5.318119993844216,24,4.0,1,3,1,1,1,1,0,20,80,2,1,1,True,False,False,False,1,0,1036,0,4.06,8.666666666666666
2,6337,8.754318540250866,True,False,False,3,0.4,13,19.5,0.5,2.5,213,5.365976015021851,1,1.0,4,0,0,0,0,0,0,120,480,3,2,1,False,True,False,False,0,1,3620,12674,5.325,2.0
0,1649,7.408530566894626,False,True,False,1,0.4,10,14.0,0.5,1.0,135,4.912654885736052,21,4.0,3,3,1,1,1,0,1,20,80,2,0,1,True,False,False,False,1,0,1009,0,1.35,8.333333333333334
2,6159,8.725832056527565,True,False,False,5,0.4,25,28.0,1.0,2.5,96,4.574710978503383,5,1.0,2,3,1,0,1,1,1,10,40,5,3,3,False,False,False,True,0,1,2895,12318,2.4,3.3333333333333335
2,9884,9.198773735604718,True,False,False,0,0.5,42,52.5,1.0,2.5,162,5.093750200806762,32,4.0,3,1,1,0,1,0,0,30,120,4,3,2,False,False,True,False,1,0,4294,19768,4.05,12.333333333333334
3,4060,8.309184527686298,True,False,False,3,0.3,20,26.5,0.0,1.0,233,5.455321115357702,46,4.0,3,2,1,0,0,1,1,210,840,2,1,2,True,False,False,False,1,0,3429,12180,2.33,17.0
0,68,4.23410650459726,False,False,True,1,0.4,20,25.5,1.0,2.5,262,5.572154032177765,13,3.0,2,2,1,1,0,1,0,70,280,2,2,2,False,False,False,True,0,1,1334,0,6.55,5.666666666666667
0,5,1.791759469228055,False,False,True,5,0.3,29,35.5,0.0,2.0,176,5.176149732573829,34,4.0,1,1,1,0,0,1,0,140,560,2,2,1,False,False,True,False,1,0,3697,0,3.52,12.0
0,702,6.555356891810665,False,True,False,1,0.4,25,28.5,0.5,2.0,176,5.176149732573829,31,4.0,4,1,1,0,0,0,1,20,80,2,1,3,True,False,False,False,0,1,1494,0,3.52,12.666666666666666
0,2,1.0986122886681098,False,False,True,5,0.8,18,18.5,0.0,1.0,147,4.997212273764115,14,3.0,1,2,1,0,1,0,1,120,480,2,0,2,False,False,False,True,1,0,2779,0,1.47,5.666666666666667
0,42,3.7612001156935624,False,False,True,1,0.8,8,11.5,0.0,2.5,83,4.430816798843313,0,0.0,1,3,1,0,1,1,1,5,20,2,1,3,False,False,True,False,0,1,993,0,2.075,1.3333333333333333
0,274,5.616771097666572,False,True,False,0,0.8,20,30.0,0.5,2.5,205,5.327876168789581,32,4.0,1,1,1,0,1,0,0,150,600,4,3,1,True,False,False,False,0,1,1944,0,5.125,11.333333333333334
0,590,6.3818160174060985,False,True,False,3,0.8,2,2.5,0.0,2.5,125,4.836281906951478,3,1.0,1,2,1,0,1,0,1,15,60,3,2,3,True,False,False,False,0,1,1474,0,3.125,2.3333333333333335
2,84,4.442651256490317,True,False,False,3,0.4,23,23.5,1.0,1.5,145,4.983606621708336,5,1.0,4,0,0,0,0,0,0,5,20,2,1,3,False,False,True,False,1,0,1880,168,2.175,4.0
2,6908,8.840580188488795,True,False,False,3,0.8,32,39.5,1.0,2.0,236,5.4680601411351315,8,2.0,1,0,0,0,0,0,0,60,240,2,2,3,True,False,False,False,0,1,3535,13816,4.72,4.0
0,52,3.970291913552122,False,False,True,1,0.3,34,42.5,0.5,2.5,101,4.624972813284271,45,4.0,2,3,1,1,1,1,0,70,280,3,1,3,False,False,False,True,0,1,1644,0,2.525,16.666666666666668
5,121,4.804021044733257,True,False,False,3,0.4,5,6.0,0.5,1.5,77,4.356708826689592,0,0.0,3,3,1,1,0,1,1,60,240,4,3,1,False,True,False,False,0,1,1268,605,1.155,1.3333333333333333
0,30,3.4339872044851463,False,False,True,1,0.4,38,47.5,0.5,2.5,241,5.488937726156687,14,3.0,1,2,1,1,0,0,1,35,140,0,0,1,False,True,False,False,1,0,1529,0,6.025,5.333333333333333
0,1336,7.198183577101943,False,True,False,1,0.5,30,35.0,1.0,1.0,124,4.8283137373023015,34,4.0,4,1,1,0,0,1,0,120,480,1,0,1,False,True,False,False,1,0,2076,0,1.24,13.0
0,89,4.499809670330265,False,False,True,0,0.5,15,17.5,0.5,2.5,82,4.418840607796598,49,4.0,1,1,1,0,0,1,0,80,320,0,0,3,False,True,False,False,1,0,1850,0,2.05,17.666666666666668
0,1412,7.253470382684528,False,True,False,0,0.4,29,34.0,0.5,2.0,262,5.572154032177765,7,2.0,1,3,1,1,1,0,1,30,120,0,0,1,True,False,False,False,1,0,1000,0,5.24,3.0
0,4,1.6094379124341003,False,False,True,0,0.5,19,22.0,0.5,1.5,254,5.541263545158426,34,4.0,4,0,0,0,0,0,0,15,60,3,2,1,False,True,False,False,1,0,1485,0,3.81,13.0
0,1924,7.562681246721884,False,True,False,1,0.8,16,23.0,0.0,2.0,76,4.343805421853684,19,3.0,3,4,1,1,1,1,1,10,40,3,1,2,False,False,True,False,0,1,1139,0,1.52,8.0
0,64,4.174387269895637,False,False,True,0,0.4,22,26.0,0.0,2.0,207,5.337538079701318,13,3.0,2,4,1,1,1,1,1,40,160,4,3,1,False,False,False,True,0,1,682,0,4.14,5.333333333333333
4,8659,9.06647000155648,True,False,False,0,0.4,19,23.0,1.0,1.0,234,5.459585514144159,10,2.0,2,2,1,1,0,0,1,20,80,4,2,3,False,False,True,False,1,0,926,34636,2.34,5.0
0,82,4.418840607796598,False,False,True,1,0.8,40,48.5,1.0,2.0,93,4.543294782270004,8,2.0,2,2,1,1,0,1,0,5,20,4,3,2,True,False,False,False,0,1,1037,0,1.86,4.0
0,31,3.4657359027997265,False,False,True,5,0.5,1,1.5,0.0,1.0,76,4.343805421853684,0,0.0,1,2,1,1,0,1,0,20,80,1,0,3,True,False,False,False,0,1,1467,0,0.76,1.3333333333333333
4,5230,8.562357743370612,True,False,False,1,0.4,5,7.5,0.5,2.5,67,4.219507705176107,6,2.0,3,3,1,0,1,1,1,30,120,3,1,1,True,False,False,False,1,0,914,20920,1.675,3.3333333333333335
0,450,6.111467339502679,False,True,False,3,0.5,42,53.0,0.0,2.5,101,4.624972813284271,35,4.0,4,2,1,1,1,0,0,120,480,3,2,1,False,False,False,True,0,1,1741,0,2.525,13.333333333333334
0,441,6.091309882077698,False,True,False,5,0.8,32,41.5,1.0,1.5,73,4.30406509320417,46,4.0,3,2,1,0,1,0,1,10,40,4,2,2,False,False,False,True,1,0,2742,0,1.095,17.0
5,6160,8.725994381014571,True,False,False,1,0.3,20,20.5,0.0,1.5,280,5.638354669333745,8,2.0,4,3,1,1,1,0,1,40,160,5,3,1,False,True,False,False,0,1,2988,30800,4.2,4.333333333333333
0,35,3.58351893845611,False,False,True,3,0.8,24,34.0,0.5,1.0,85,4.454347296253507,34,4.0,4,2,1,0,1,1,0,40,160,3,2,3,False,False,True,False,0,1,2160,0,0.85,13.666666666666666
0,57,4.060443010546419,False,False,True,3,0.4,29,31.5,1.0,2.0,256,5.54907608489522,44,4.0,1,1,1,0,0,1,0,120,480,3,3,2,False,False,True,False,1,0,3098,0,5.12,15.666666666666666
0,7,2.0794415416798357,False,False,True,5,0.3,17,22.0,0.5,1.5,193,5.267858159063328,43,4.0,2,3,1,1,1,1,0,90,360,3,3,2,True,False,False,False,1,0,2764,0,2.895,15.666666666666666
3,5469,8.607033895416027,True,False,False,3,0.3,21,29.0,0.0,2.0,145,4.983606621708336,5,1.0,1,2,1,1,1,0,0,40,160,2,0,1,False,False,False,True,1,0,2335,16407,2.9,2.3333333333333335
0,6,1.9459101490553132,False,False,True,3,0.3,19,25.0,0.5,2.0,282,5.645446897643238,23,4.0,4,4,1,1,1,1,1,30,120,4,2,2,False,False,False,True,0,1,1462,0,5.64,9.666666666666666
0,21,3.091042453358316,False,True,False,3,0.8,16,18.5,0.5,2.5,133,4.897839799950911,31,4.0,2,3,1,1,0,1,1,15,60,1,1,2,False,True,False,False,1,0,2356,0,3.325,11.666666666666666
0,1127,7.028201432058005,False,True,False,1,0.8,35,44.5,0.0,1.5,232,5.4510384535657,45,4.0,2,3,1,1,1,1,0,10,40,2,1,2,False,False,False,True,1,0,1731,0,3.48,16.333333333333332
0,7,2.0794415416798357,False,False,True,0,0.8,40,51.0,0.0,2.5,129,4.867534450455582,25,4.0,2,2,1,1,0,1,0,20,80,0,0,1,True,False,False,False,0,1,1162,0,3.225,9.333333333333334
4,6028,8.704336438489406,True,False,False,3,0.8,30,35.5,0.0,1.5,140,4.948759890378168,12,3.0,3,1,1,0,0,0,1,90,360,0,0,3,True,False,False,False,0,1,1884,24112,2.1,6.0
5,1669,7.4205789054108005,True,False,False,1,0.3,16,16.5,0.5,1.0,155,5.049856007249537,18,3.0,2,2,1,1,0,1,0,15,60,3,3,2,False,False,False,True,1,0,1505,8345,1.55,7.333333333333333
0,1972,7.587310506022615,False,True,False,0,0.3,15,20.5,1.0,2.0,171,5.147494476813453,0,0.0,1,2,1,0,1,0,1,30,120,4,3,3,False,True,False,False,1,0,1252,0,3.42,1.3333333333333333
0,684,6.529418838262226,False,True,False,0,0.5,19,23.5,0.0,2.5,274,5.616771097666572,22,4.0,1,2,1,0,1,1,0,60,240,3,2,2,True,False,False,False,0,1,1360,0,6.85,8.333333333333334
0,13,2.6390573296152584,False,False,True,5,0.8,35,42.5,0.5,2.5,264,5.579729825986222,42,4.0,4,2,1,0,1,1,0,80,320,2,1,2,False,False,True,False,1,0,3824,0,6.6,16.0
5,8061,8.994916943677111,True,False,False,5,0.8,18,25.0,0.5,1.0,98,4.59511985013459,18,3.0,2,4,1,1,1,1,1,35,140,2,1,3,True,False,False,False,1,0,4580,40305,0.98,7.666666666666667
5,2544,7.841885928984623,True,False,False,0,0.8,48,60.0,0.5,1.0,252,5.53338948872752,50,4.0,4,4,1,1,1,1,1,210,840,3,1,3,True,False,False,False,0,1,2833,12720,2.52,19.0
0,46,3.8501476017100584,False,False,True,1,0.5,31,39.5,1.0,1.5,256,5.54907608489522,35,4.0,4,3,1,1,0,1,1,30,120,5,3,2,False,False,False,True,1,0,1131,0,3.84,13.666666666666666
0,62,4.143134726391533,False,True,False,5,0.5,33,45.0,0.0,2.0,209,5.3471075307174685,18,3.0,4,0,0,0,0,0,0,5,20,1,1,3,True,False,False,False,1,0,2382,0,4.18,8.333333333333334
4,4447,8.400209835930418,True,False,False,3,0.3,19,25.0,0.5,1.0,269,5.598421958998375,43,4.0,1,1,1,0,1,0,0,120,480,1,0,3,True,False,False,False,1,0,2649,17788,2.69,15.666666666666666
2,4303,8.36730010184162,True,False,False,1,0.3,34,42.5,1.0,2.0,113,4.736198448394496,23,4.0,3,2,1,1,1,0,0,35,140,3,1,3,True,False,False,False,1,0,2706,8606,2.26,9.666666666666666
5,3176,8.063692634269517,True,False,False,5,0.5,24,36.0,0.5,1.0,270,5.602118820879701,16,3.0,2,4,1,1,1,1,1,50,200,2,1,2,False,False,True,False,1,0,3045,15880,2.7,6.666666666666667
2,7255,8.889583991794973,True,False,False,1,0.3,1,1.0,0.5,2.0,72,4.290459441148391,50,4.0,3,1,1,1,0,0,0,10,40,3,3,1,False,False,False,True,1,0,3134,14510,1.44,18.0
0,62,4.143134726391533,False,False,True,5,0.3,13,14.0,0.0,1.0,101,4.624972813284271,19,3.0,1,1,1,1,0,0,0,210,840,4,3,2,False,True,False,False,1,0,3619,0,1.01,7.333333333333333
1,6254,8.741136422901011,True,False,False,5,0.3,41,51.5,1.0,2.5,196,5.2832037287379885,45,4.0,1,3,1,0,1,1,1,30,120,1,0,2,False,False,False,True,1,0,5013,6254,4.9,16.0
0,93,4.543294782270004,False,False,True,5,0.8,41,49.5,1.0,1.0,277,5.627621113690637,17,3.0,4,2,1,1,0,1,0,30,120,0,0,1,False,False,True,False,0,1,2443,0,2.77,7.333333333333333
0,357,5.8805329864007,False,True,False,1,0.3,27,29.0,0.5,2.0,97,4.584967478670572,39,4.0,4,2,1,1,0,1,0,210,840,2,1,1,False,False,True,False,1,0,2409,0,1.94,14.666666666666666
0,1753,7.469654172932128,False,True,False,5,0.4,15,21.5,1.0,1.5,108,4.6913478822291435,16,3.0,2,1,1,1,0,0,0,50,200,2,1,1,False,False,True,False,1,0,2670,0,1.62,6.333333333333333
0,45,3.828641396489095,False,False,True,5,0.3,35,44.5,0.0,2.5,106,4.672828834461906,44,4.0,2,4,1,1,1,1,1,20,80,4,2,1,False,False,True,False,0,1,2321,0,2.65,15.666666666666666
0,292,5.680172609017068,False,True,False,1,0.8,25,32.0,0.5,1.0,103,4.6443908991413725,25,4.0,4,1,1,1,0,0,0,25,100,5,3,1,False,False,False,True,1,0,1574,0,1.03,10.0
0,1739,7.461640392208575,False,True,False,5,0.8,40,50.0,1.0,1.5,220,5.3981627015177525,0,0.0,1,3,1,1,1,0,1,60,240,4,2,2,False,False,True,False,0,1,2471,0,3.3,1.0
0,2,1.0986122886681098,False,False,True,3,0.5,37,44.0,0.0,2.5,287,5.662960480135946,27,4.0,1,1,1,1,0,0,0,30,120,2,0,1,False,True,False,False,1,0,2541,0,7.175,9.666666666666666
0,38,3.6635616461296463,False,False,True,5,0.3,19,19.0,1.0,2.5,123,4.820281565605037,21,4.0,2,3,1,1,1,1,0,30,120,2,2,2,False,False,True,False,0,1,2298,0,3.075,8.333333333333334
0,970,6.878326468291325,False,True,False,1,0.5,33,42.0,0.0,2.0,259,5.560681631015528,31,4.0,1,2,1,0,1,0,1,20,80,2,2,1,False,False,True,False,1,0,1445,0,5.18,11.0
5,8616,9.061492275239766,True,False,False,0,0.4,28,34.0,0.5,1.0,172,5.153291594497779,2,1.0,4,4,1,1,1,1,1,210,840,0,0,2,False,False,True,False,1,0,4240,43080,1.72,2.6666666666666665
0,635,6.455198563340122,False,True,False,5,0.8,15,17.0,1.0,2.0,227,5.429345628954441,42,4.0,4,2,1,1,0,0,1,15,60,1,0,1,False,False,False,True,1,0,2650,0,4.54,15.666666666666666
4,2914,7.977625098784593,True,False,False,0,0.8,26,27.5,0.0,2.5,161,5.087596335232384,13,3.0,4,3,1,1,0,1,1,10,40,5,3,2,True,False,False,False,0,1,1033,11656,4.025,6.333333333333333
0,92,4.532599493153256,False,False,True,1,0.5,36,46.5,0.0,2.0,146,4.990432586778736,26,4.0,3,3,1,0,1,1,1,15,60,2,1,1,False,False,False,True,1,0,990,0,2.92,10.0
0,67,4.219507705176107,False,False,True,0,0.5,20,26.5,1.0,1.0,151,5.0238805208462765,6,2.0,4,2,1,1,0,0,1,120,480,4,3,3,True,False,False,False,0,1,937,0,1.51,4.333333333333333
2,6972,8.84980082722101,True,False,False,3,0.5,26,27.5,0.0,2.0,244,5.501258210544727,23,4.0,2,2,1,0,1,0,1,50,200,3,1,2,False,False,True,False,0,1,3483,13944,4.88,9.0
0,1057,6.964135612418245,False,True,False,5,0.3,26,30.0,0.0,2.5,255,5.545177444479562,27,4.0,1,3,1,1,1,0,1,35,140,4,3,2,True,False,False,False,1,0,2929,0,6.375,10.0
5,3295,8.100464891029363,True,False,False,1,0.3,22,27.5,0.0,2.0,125,4.836281906951478,34,4.0,2,2,1,0,1,1,0,20,80,3,1,3,True,False,False,False,1,0,2377,16475,2.5,13.0
0,97,4.584967478670572,False,False,True,3,0.8,17,20.5,0.0,2.5,52,3.970291913552122,9,2.0,3,3,1,1,1,0,1,5,20,4,2,2,False,False,False,True,0,1,1252,0,1.3,4.666666666666667
4,9705,9.18049952996516,True,False,False,1,0.3,32,36.5,0.0,2.5,252,5.53338948872752,8,2.0,4,0,0,0,0,0,0,180,720,2,2,1,True,False,False,False,0,1,1874,38820,6.3,4.333333333333333
2,3105,8.041091003708633,True,False,False,1,0.4,10,14.0,0.5,1.0,69,4.248495242049359,38,4.0,1,3,1,1,0,1,1,30,120,2,1,2,False,False,False,True,0,1,1579,6210,0.69,13.666666666666666
0,6,1.9459101490553132,False,False,True,0,0.4,34,45.5,0.5,2.5,139,4.941642422609304,2,1.0,3,2,1,1,0,1,0,30,120,3,3,2,False,False,True,False,1,0,974,0,3.475,2.3333333333333335
0,34,3.5553480614894135,False,False,True,5,0.5,23,30.5,1.0,1.5,242,5.493061443340548,42,4.0,3,2,1,1,0,0,1,10,40,2,1,3,False,False,True,False,1,0,2607,0,3.63,16.0
0,1328,7.192182058713246,False,True,False,3,0.4,46,58.0,0.0,2.0,224,5.41610040220442,28,4.0,4,2,1,1,0,0,1,40,160,3,1,3,False,False,False,True,1,0,2054,0,4.48,11.666666666666666
0,779,6.659293919683638,False,True,False,0,0.8,19,22.5,0.5,2.5,242,5.493061443340548,16,3.0,1,1,1,0,0,0,1,35,140,4,3,3,True,False,False,False,1,0,1662,0,6.05,6.666666666666667
0,913,6.81783057145415,False,True,False,1,0.4,6,8.5,1.0,1.0,193,5.267858159063328,29,4.0,2,1,1,1,0,0,0,120,480,1,0,1,False,False,True,False,0,1,1463,0,1.93,10.666666666666666
4,5464,8.60611940061064,True,False,False,1,0.3,33,42.5,0.0,2.0,79,4.382026634673881,45,4.0,3,4,1,1,1,1,1,5,20,2,2,1,False,False,True,False,0,1,1143,21856,1.58,16.333333333333332
2,3912,8.272059622210412,True,False,False,0,0.3,27,30.5,0.5,2.0,222,5.407171771460119,41,4.0,2,0,0,0,0,0,0,60,240,2,2,1,False,False,False,True,1,0,2790,7824,4.44,14.666666666666666
0,89,4.499809670330265,False,False,True,1,0.4,25,27.5,0.5,2.5,271,5.605802066295998,46,4.0,3,2,1,1,0,0,1,210,840,4,3,2,False,False,True,False,0,1,2629,0,6.775,17.0
3,4359,8.38022733634308,True,False,False,3,0.3,20,27.5,0.0,2.5,193,5.267858159063328,9,2.0,2,2,1,1,0,1,0,50,200,4,3,1,False,False,True,False,0,1,2338,13077,4.825,4.0
2,7873,8.971321471503682,True,False,False,1,0.8,27,37.5,0.0,2.0,156,5.056245805348308,44,4.0,2,2,1,1,1,0,0,140,560,4,2,1,False,False,True,False,0,1,3984,15746,3.12,15.666666666666666
0,374,5.926926025970411,False,True,False,1,0.4,23,33.0,0.5,2.0,168,5.1298987149230735,34,4.0,3,3,1,1,0,1,1,10,40,3,1,1,True,False,False,False,1,0,1253,0,3.36,12.666666666666666
0,1218,7.105786129481271,False,True,False,1,0.4,29,34.0,0.0,1.5,175,5.170483995038151,17,3.0,1,1,1,0,0,1,0,10,40,2,0,2,False,True,False,False,0,1,1480,0,2.625,6.666666666666667
0,1,0.6931471805599453,False,False,True,1,0.4,13,15.0,0.0,2.5,212,5.3612921657094255,38,4.0,1,2,1,1,1,0,0,10,40,1,1,3,False,False,True,False,0,1,1556,0,5.3,14.0
0,638,6.459904454377535,False,True,False,0,0.4,9,13.0,1.0,2.5,101,4.624972813284271,36,4.0,2,0,0,0,0,0,0,70,280,1,0,1,False,False,True,False,1,0,1847,0,2.525,13.0
3,8641,9.064389316491878,True,False,False,1,0.4,39,48.5,0.5,2.5,296,5.6937321388027,3,1.0,4,2,1,0,1,1,0,40,160,4,3,2,True,False,False,False,0,1,2778,25923,7.4,3.0
